統計年月,區域別代碼,區域別,村里,戶數,人口數,人口數-男,人口數-女,縣市,鄉鎮市區,平均數,中位數,30歲以下比例,40歲以下比例,70歲以上比例,80歲以上比例
11004,63000090002,臺北市南港區,中南里,1469,3676,1819,1857,臺北市,南港區,42.8523,43,15.21,31.5,10.66,3.78
11004,63000090003,臺北市南港區,新富里,1561,3921,1926,1995,臺北市,南港區,42.5981,42,15.28,31.06,11.96,5.2
11004,63000090004,臺北市南港區,三重里,3684,7977,3862,4115,臺北市,南港區,39.6657,41,13.14,30.79,7.82,2.32
11004,63000090005,臺北市南港區,東新里,2784,7336,3621,3715,臺北市,南港區,41.8071,42,15.34,32.12,10.44,3.64
11004,63000090006,臺北市南港區,新光里,1501,3667,1739,1928,臺北市,南港區,44.0205,44,14.89,31.01,13.04,4.5
11004,63000090007,臺北市南港區,東明里,2494,5710,2781,2929,臺北市,南港區,41.734,42,15.43,32.73,10.44,3.36
11004,63000090008,臺北市南港區,西新里,1833,4768,2283,2485,臺北市,南港區,42.156,42,14.79,32.03,10.89,3.8
11004,63000090009,臺北市南港區,玉成里,2020,4813,2367,2446,臺北市,南港區,43.2524,44,14.36,29.96,11.76,4.22
11004,63000090010,臺北市南港區,合成里,2739,6606,3217,3389,臺北市,南港區,44.648,45,14.53,28.9,12.88,4.5
11004,63000090011,臺北市南港區,成福里,2971,7585,3631,3954,臺北市,南港區,42.9612,43,14.2,31.63,11.18,3.47
11004,63000090012,臺北市南港區,萬福里,1705,4161,1982,2179,臺北市,南港區,45.2079,45,14.54,31.24,13.94,4.9
11004,63000090013,臺北市南港區,鴻福里,1742,4466,2125,2341,臺北市,南港區,44.4189,45,14.55,30.59,12.99,4.3
11004,63000090014,臺北市南港區,百福里,2134,5334,2565,2769,臺北市,南港區,42.9601,43,14.75,31.06,11.14,3.36
11004,63000090015,臺北市南港區,聯成里,2012,4990,2413,2577,臺北市,南港區,44.2621,44,14.77,30.24,13.13,4.39
11004,63000090016,臺北市南港區,舊莊里,3540,8846,4314,4532,臺北市,南港區,41.9683,42,17.02,32.7,9.94,3.49
11004,63000090017,臺北市南港區,中研里,3641,9542,4704,4838,臺北市,南港區,41.5486,41,14.89,32.49,10.36,3.91
11004,63000090018,臺北市南港區,九如里,2516,6508,3186,3322,臺北市,南港區,42.2674,43,14.15,30.22,10.94,4.13
11004,63000090019,臺北市南港區,仁福里,2251,5571,2746,2825,臺北市,南港區,43.5656,45,15.54,28.18,10.55,3.59
11004,63000090020,臺北市南港區,重陽里,2398,5562,2657,2905,臺北市,南港區,39.9831,42,14.22,28.73,7.68,2.39
11004,63000100001,臺北市內湖區,西湖里,2798,6998,3402,3596,臺北市,內湖區,44.2851,44,15.06,33.32,10.95,3.2
11004,63000100002,臺北市內湖區,西康里,3883,9451,4441,5010,臺北市,內湖區,43.5611,44,16.46,31.69,10.25,3.57
11004,63000100003,臺北市內湖區,西安里,2586,6520,3093,3427,臺北市,內湖區,43.7722,44,14.86,33.16,10.0,2.93
11004,63000100005,臺北市內湖區,港墘里,2391,6209,2934,3275,臺北市,內湖區,41.6009,42,15.3,29.89,8.7,2.74
11004,63000100006,臺北市內湖區,港都里,2195,5850,2802,3048,臺北市,內湖區,39.7863,40,13.21,30.56,8.53,3.04
11004,63000100007,臺北市內湖區,港富里,3638,9669,4653,5016,臺北市,內湖區,41.5714,42,14.64,30.58,9.51,3.29
11004,63000100008,臺北市內湖區,港華里,3480,9840,4660,5180,臺北市,內湖區,39.2186,40,13.12,29.94,7.41,2.17
11004,63000100009,臺北市內湖區,內湖里,2876,6242,2841,3401,臺北市,內湖區,44.4495,46,17.38,32.43,10.11,3.96
11004,63000100010,臺北市內湖區,湖濱里,3347,8488,3974,4514,臺北市,內湖區,43.1726,44,15.1,28.61,10.96,4.24
11004,63000100011,臺北市內湖區,紫星里,3071,8003,3842,4161,臺北市,內湖區,42.98,43,15.26,32.4,9.85,3.02
11004,63000100012,臺北市內湖區,大湖里,2175,5479,2569,2910,臺北市,內湖區,42.1254,43,16.81,32.07,8.71,2.94
11004,63000100013,臺北市內湖區,金龍里,2096,5345,2605,2740,臺北市,內湖區,43.667,44,15.49,31.99,10.27,3.41
11004,63000100014,臺北市內湖區,金瑞里,2693,7014,3299,3715,臺北市,內湖區,41.3607,42,14.03,31.04,8.61,2.75
11004,63000100015,臺北市內湖區,碧山里,2769,7144,3456,3688,臺北市,內湖區,42.1869,43,15.24,31.37,8.68,2.83
11004,63000100016,臺北市內湖區,紫雲里,2249,5778,2762,3016,臺北市,內湖區,42.2333,43,16.49,30.6,10.38,4.21
11004,63000100017,臺北市內湖區,清白里,3774,8565,3984,4581,臺北市,內湖區,42.4612,44,15.06,29.34,8.32,2.7
11004,63000100018,臺北市內湖區,葫洲里,2785,7754,3648,4106,臺北市,內湖區,37.9828,39,16.7,30.71,6.44,2.31
11004,63000100019,臺北市內湖區,紫陽里,3292,8067,3880,4187,臺北市,內湖區,43.49,43,16.65,33.84,9.22,3.16
11004,63000100020,臺北市內湖區,瑞陽里,3122,7587,3576,4011,臺北市,內湖區,44.8102,46,16.08,29.6,12.15,4.89
11004,63000100021,臺北市內湖區,瑞光里,1780,4521,2088,2433,臺北市,內湖區,44.2214,45,14.55,31.79,10.93,4.2
11004,63000100022,臺北市內湖區,五分里,4133,11601,5500,6101,臺北市,內湖區,36.7156,38,14.59,31.06,5.82,1.89
11004,63000100023,臺北市內湖區,東湖里,3022,8139,3925,4214,臺北市,內湖區,39.9049,40,17.4,35.67,6.29,2.08
11004,63000100024,臺北市內湖區,樂康里,3077,8497,4055,4442,臺北市,內湖區,39.6179,40,15.12,33.96,5.98,1.87
11004,63000100025,臺北市內湖區,內溝里,1843,4767,2327,2440,臺北市,內湖區,41.8743,42,16.19,33.77,8.33,3.13
11004,63000100026,臺北市內湖區,週美里,3867,9083,4375,4708,臺北市,內湖區,40.5078,42,13.05,29.94,8.86,2.86
11004,63000100027,臺北市內湖區,行善里,2996,7186,3497,3689,臺北市,內湖區,41.7182,42,14.58,31.39,8.91,3.21
11004,63000100028,臺北市內湖區,石潭里,1958,4017,1894,2123,臺北市,內湖區,41.4466,42,13.62,31.42,8.91,3.36
11004,63000100029,臺北市內湖區,湖興里,4169,8592,4266,4326,臺北市,內湖區,44.0741,45,13.5,30.26,9.28,2.82
11004,63000100030,臺北市內湖區,湖元里,2099,5395,2611,2784,臺北市,內湖區,42.5342,42,15.38,33.79,9.38,2.71
11004,63000100031,臺北市內湖區,安湖里,2733,8080,3850,4230,臺北市,內湖區,38.6875,39,15.89,32.85,6.63,2.36
11004,63000100032,臺北市內湖區,秀湖里,2455,6162,2952,3210,臺北市,內湖區,44.2179,46,17.33,32.02,11.39,4.06
11004,63000100033,臺北市內湖區,安泰里,2100,5555,2714,2841,臺北市,內湖區,40.8425,41,14.92,32.6,7.47,2.18
11004,63000100034,臺北市內湖區,金湖里,3985,10369,4809,5560,臺北市,內湖區,39.1007,41,16.1,27.87,7.4,3.02
11004,63000100035,臺北市內湖區,康寧里,3187,9396,4480,4916,臺北市,內湖區,38.8572,40,15.21,29.2,6.98,2.62
11004,63000100036,臺北市內湖區,明湖里,2040,5953,2835,3118,臺北市,內湖區,36.9389,38,14.3,31.78,4.96,1.78
11004,63000100037,臺北市內湖區,蘆洲里,509,1379,735,644,臺北市,內湖區,39.3851,40,16.39,32.49,7.4,1.96
11004,63000100038,臺北市內湖區,麗山里,2370,6258,2961,3297,臺北市,內湖區,39.6045,40,13.92,31.46,7.85,2.6
11004,63000100039,臺北市內湖區,寶湖里,4248,9756,4623,5133,臺北市,內湖區,39.838,41,14.0,30.98,7.7,2.35
11004,63000100040,臺北市內湖區,南湖里,2235,6076,2834,3242,臺北市,內湖區,37.6491,39,16.19,28.57,5.97,2.27
11004,63000110001,臺北市士林區,仁勇里,1577,3897,1876,2021,臺北市,士林區,44.2127,44,14.32,29.05,14.73,5.77
11004,63000110002,臺北市士林區,義信里,1386,3216,1576,1640,臺北市,士林區,43.8371,45,14.8,28.67,12.38,4.94
11004,63000110003,臺北市士林區,福林里,1230,2864,1392,1472,臺北市,士林區,46.368,48,14.14,26.96,16.06,7.33
11004,63000110004,臺北市士林區,福德里,2966,5723,3004,2719,臺北市,士林區,48.1319,50,11.9,24.41,15.01,5.28
11004,63000110005,臺北市士林區,福志里,3035,7559,3596,3963,臺北市,士林區,45.9495,47,13.3,28.07,15.32,5.61
11004,63000110006,臺北市士林區,舊佳里,2493,6123,2925,3198,臺北市,士林區,45.627,46,14.21,29.19,15.91,5.96
11004,63000110007,臺北市士林區,福佳里,3029,7840,3769,4071,臺北市,士林區,43.7727,44,14.22,28.16,14.06,5.55
11004,63000110008,臺北市士林區,後港里,3096,8172,4024,4148,臺北市,士林區,42.8964,43,13.89,30.0,11.37,4.0
11004,63000110009,臺北市士林區,福中里,2580,6929,3352,3577,臺北市,士林區,41.6923,42,13.88,29.6,10.42,3.25
11004,63000110010,臺北市士林區,前港里,1723,4581,2213,2368,臺北市,士林區,42.0851,42,15.41,30.71,10.11,3.23
11004,63000110011,臺北市士林區,百齡里,2516,7042,3395,3647,臺北市,士林區,42.4692,42,13.55,30.29,11.19,3.28
11004,63000110012,臺北市士林區,承德里,2336,5532,2577,2955,臺北市,士林區,44.7572,45,14.23,29.77,13.3,4.93
11004,63000110013,臺北市士林區,福華里,2549,6198,2961,3237,臺北市,士林區,44.2565,45,14.07,29.88,12.44,4.82
11004,63000110014,臺北市士林區,明勝里,1969,4859,2332,2527,臺北市,士林區,44.9274,45,13.21,29.1,14.12,5.19
11004,63000110015,臺北市士林區,福順里,2153,5481,2706,2775,臺北市,士林區,43.9192,44,13.94,29.57,12.66,4.85
11004,63000110016,臺北市士林區,富光里,2202,6015,2950,3065,臺北市,士林區,43.0841,43,14.86,30.66,11.84,4.04
11004,63000110017,臺北市士林區,葫蘆里,2846,7638,3649,3989,臺北市,士林區,42.467,43,12.92,28.83,11.69,4.44
11004,63000110018,臺北市士林區,葫東里,1615,4182,2026,2156,臺北市,士林區,43.0143,43,14.61,30.49,11.33,3.99
11004,63000110019,臺北市士林區,社子里,2495,6563,3248,3315,臺北市,士林區,42.8409,43,14.25,30.02,11.38,4.36
11004,63000110020,臺北市士林區,社新里,3468,9117,4561,4556,臺北市,士林區,43.072,43,14.38,29.94,11.32,3.7
11004,63000110021,臺北市士林區,社園里,2660,7391,3718,3673,臺北市,士林區,42.1605,42,14.64,31.12,10.8,3.63
11004,63000110022,臺北市士林區,永倫里,2770,7052,3509,3543,臺北市,士林區,44.2703,44,14.0,30.62,12.22,3.89
11004,63000110023,臺北市士林區,福安里,2078,5032,2647,2385,臺北市,士林區,43.1025,43,17.01,32.73,10.61,4.05
11004,63000110024,臺北市士林區,富洲里,3055,6219,3225,2994,臺北市,士林區,43.1235,43,16.67,33.65,10.66,3.42
11004,63000110025,臺北市士林區,岩山里,1259,3373,1611,1762,臺北市,士林區,45.1444,46,13.37,28.49,11.89,4.15
11004,63000110026,臺北市士林區,名山里,2674,7190,3343,3847,臺北市,士林區,44.3065,45,14.16,28.58,13.28,4.9
11004,63000110027,臺北市士林區,德行里,1937,4506,2111,2395,臺北市,士林區,44.5382,45,12.32,27.76,14.2,4.26
11004,63000110028,臺北市士林區,德華里,2296,5751,2659,3092,臺北市,士林區,43.4898,43,13.77,29.3,13.7,4.71
11004,63000110029,臺北市士林區,聖山里,1948,5101,2402,2699,臺北市,士林區,44.2331,46,14.27,28.27,12.61,4.08
11004,63000110030,臺北市士林區,忠誠里,2178,5548,2590,2958,臺北市,士林區,45.4602,47,13.64,27.29,14.8,5.71
11004,63000110031,臺北市士林區,芝山里,2832,7728,3661,4067,臺北市,士林區,42.7131,42,14.67,30.67,10.8,3.58
11004,63000110032,臺北市士林區,東山里,1823,5183,2495,2688,臺北市,士林區,43.7044,45,15.84,29.5,12.12,4.73
11004,63000110033,臺北市士林區,三玉里,2167,5749,2703,3046,臺北市,士林區,44.0057,44,14.37,29.76,12.18,4.26
11004,63000110034,臺北市士林區,蘭雅里,3370,8862,4122,4740,臺北市,士林區,43.5246,44,13.16,29.43,12.42,4.03
11004,63000110035,臺北市士林區,蘭興里,2473,6474,3031,3443,臺北市,士林區,43.7547,44,14.47,29.33,11.88,4.23
11004,63000110036,臺北市士林區,天福里,2398,6497,3004,3493,臺北市,士林區,42.0526,42,13.84,29.31,11.13,3.49
11004,63000110037,臺北市士林區,天祿里,1974,5307,2487,2820,臺北市,士林區,43.4243,44,13.21,28.6,12.96,3.81
11004,63000110038,臺北市士林區,天壽里,2004,5235,2398,2837,臺北市,士林區,43.399,44,12.8,26.25,13.16,4.09
11004,63000110039,臺北市士林區,天和里,2779,7688,3659,4029,臺北市,士林區,43.1245,44,14.89,29.08,11.56,4.32
11004,63000110040,臺北市士林區,天山里,2697,7010,3250,3760,臺北市,士林區,44.3068,45,13.99,28.05,13.37,5.32
11004,63000110041,臺北市士林區,天玉里,3457,9035,4174,4861,臺北市,士林區,42.8506,43,13.58,27.68,12.51,4.55
11004,63000110042,臺北市士林區,天母里,2549,6750,3180,3570,臺北市,士林區,43.7037,45,13.99,27.93,12.79,4.77
11004,63000110043,臺北市士林區,永福里,460,1244,607,637,臺北市,士林區,47.5595,50,15.19,26.45,18.01,7.15
11004,63000110044,臺北市士林區,公館里,532,1395,720,675,臺北市,士林區,46.4903,49,16.34,29.32,15.05,5.88
11004,63000110045,臺北市士林區,新安里,738,1871,922,949,臺北市,士林區,48.1267,50,14.75,28.97,18.01,7.54
11004,63000110046,臺北市士林區,陽明里,1455,3021,1460,1561,臺北市,士林區,48.761,51,14.33,26.71,18.34,8.41
11004,63000110047,臺北市士林區,菁山里,586,1580,868,712,臺北市,士林區,46.393,48,16.01,30.0,14.94,6.01
11004,63000110048,臺北市士林區,平等里,546,1491,756,735,臺北市,士林區,45.892,48,16.16,28.84,14.69,5.9
11004,63000110049,臺北市士林區,溪山里,587,1530,774,756,臺北市,士林區,45.7739,48,13.79,27.32,15.56,6.34
11004,63000110050,臺北市士林區,翠山里,1180,2620,1224,1396,臺北市,士林區,48.7053,51,13.44,25.15,17.37,7.02
11004,63000110051,臺北市士林區,臨溪里,1184,2859,1395,1464,臺北市,士林區,47.4288,50,13.85,27.32,16.75,7.69
11004,63000120001,臺北市北投區,建民里,1826,4346,2099,2247,臺北市,北投區,44.7621,45,13.69,29.43,14.27,5.36
11004,63000120002,臺北市北投區,文林里,1772,4331,2076,2255,臺北市,北投區,44.2704,45,13.48,28.4,13.62,4.41
11004,63000120003,臺北市北投區,石牌里,2114,5278,2481,2797,臺北市,北投區,44.4371,45,13.22,28.95,13.41,4.3
11004,63000120004,臺北市北投區,福興里,2775,7489,3550,3939,臺北市,北投區,40.1548,41,13.42,29.11,9.32,3.35
11004,63000120005,臺北市北投區,榮光里,2831,7915,3764,4151,臺北市,北投區,39.6517,41,12.38,26.49,10.71,3.85
11004,63000120006,臺北市北投區,榮華里,2929,7441,3481,3960,臺北市,北投區,43.5807,44,14.16,28.65,13.02,3.91
11004,63000120007,臺北市北投區,裕民里,3168,7885,3734,4151,臺北市,北投區,43.7408,44,13.51,29.12,12.43,4.11
11004,63000120008,臺北市北投區,振華里,2926,7684,3614,4070,臺北市,北投區,43.6977,44,13.03,27.64,13.89,4.48
11004,63000120009,臺北市北投區,永和里,3763,9446,4450,4996,臺北市,北投區,43.1681,44,14.49,27.95,11.23,4.05
11004,63000120010,臺北市北投區,永欣里,3619,8480,3897,4583,臺北市,北投區,41.9856,43,12.3,27.35,11.26,4.1
11004,63000120011,臺北市北投區,永明里,1890,5178,2415,2763,臺北市,北投區,40.1767,41,13.11,27.52,10.31,3.07
11004,63000120012,臺北市北投區,東華里,1701,4718,2247,2471,臺北市,北投區,41.7221,42,13.46,27.68,11.17,3.29
11004,63000120013,臺北市北投區,吉利里,2633,7384,3470,3914,臺北市,北投區,39.5435,41,12.04,26.3,9.91,3.21
11004,63000120014,臺北市北投區,吉慶里,1926,5455,2592,2863,臺北市,北投區,40.2345,41,12.81,27.3,10.78,4.09
11004,63000120015,臺北市北投區,尊賢里,1801,5041,2370,2671,臺北市,北投區,41.0456,41,11.39,27.47,11.88,3.89
11004,63000120016,臺北市北投區,立賢里,2100,5876,2816,3060,臺北市,北投區,40.1904,41,12.63,28.25,10.25,3.23
11004,63000120017,臺北市北投區,立農里,3481,9551,4564,4987,臺北市,北投區,40.2594,41,12.63,29.3,9.01,2.58
11004,63000120018,臺北市北投區,八仙里,2180,5508,2665,2843,臺北市,北投區,43.6318,44,15.11,30.59,11.06,3.78
11004,63000120019,臺北市北投區,洲美里,884,2444,1207,1237,臺北市,北投區,39.6256,40,15.14,31.67,9.37,3.31
11004,63000120020,臺北市北投區,奇岩里,4458,10977,5324,5653,臺北市,北投區,43.6563,44,15.25,30.91,11.25,3.84
11004,63000120021,臺北市北投區,清江里,4456,9600,4895,4705,臺北市,北投區,45.3642,47,14.22,28.44,11.78,4.32
11004,63000120022,臺北市北投區,中央里,3368,8374,4043,4331,臺北市,北投區,43.646,44,15.42,30.24,11.28,3.98
11004,63000120023,臺北市北投區,長安里,2773,6244,2913,3331,臺北市,北投區,43.787,45,15.82,30.73,11.45,4.08
11004,63000120024,臺北市北投區,大同里,2254,5544,2698,2846,臺北市,北投區,43.6016,44,15.48,30.95,11.42,4.0
11004,63000120025,臺北市北投區,溫泉里,2767,6527,3088,3439,臺北市,北投區,44.9427,46,14.85,29.51,12.72,4.73
11004,63000120026,臺北市北投區,林泉里,1458,3037,1495,1542,臺北市,北投區,45.3349,46,14.03,29.5,12.25,3.62
11004,63000120027,臺北市北投區,中心里,3102,6440,2945,3495,臺北市,北投區,45.5812,47,15.22,29.75,12.24,4.88
11004,63000120028,臺北市北投區,中庸里,1705,4143,1990,2153,臺北市,北投區,44.2554,44,14.17,30.73,12.62,4.3
11004,63000120029,臺北市北投區,開明里,2677,6651,3180,3471,臺北市,北投區,44.6223,46,16.07,30.25,12.95,4.22
11004,63000120030,臺北市北投區,中和里,1947,4892,2338,2554,臺北市,北投區,44.9677,46,13.74,28.19,13.78,5.21
11004,63000120031,臺北市北投區,智仁里,2292,6172,2939,3233,臺北市,北投區,42.4601,43,15.1,31.29,11.31,3.89
11004,63000120032,臺北市北投區,秀山里,1210,3242,1571,1671,臺北市,北投區,45.3014,46,14.1,29.18,14.47,5.18
11004,63000120033,臺北市北投區,文化里,1651,4209,2035,2174,臺北市,北投區,42.7646,44,14.21,28.37,11.05,4.37
11004,63000120034,臺北市北投區,豐年里,1696,4638,2237,2401,臺北市,北投區,41.5101,42,14.29,30.16,11.38,3.84
11004,63000120035,臺北市北投區,稻香里,2214,5372,2646,2726,臺北市,北投區,44.7236,46,15.51,30.31,11.54,4.45
11004,63000120036,臺北市北投區,桃源里,2344,5981,2934,3047,臺北市,北投區,43.4121,43,15.92,32.89,9.46,3.41
11004,63000120037,臺北市北投區,一德里,2840,7522,3661,3861,臺北市,北投區,41.8831,42,15.61,32.17,9.82,3.66
11004,63000120038,臺北市北投區,關渡里,4250,11491,5595,5896,臺北市,北投區,43.809,44,13.79,30.32,12.61,4.8
11004,63000120039,臺北市北投區,泉源里,862,2365,1226,1139,臺北市,北投區,46.1852,48,16.79,30.82,14.04,5.29
11004,63000120040,臺北市北投區,湖山里,691,1605,842,763,臺北市,北投區,49.4181,51,12.02,25.67,18.44,8.22
11004,63000120041,臺北市北投區,大屯里,449,1291,675,616,臺北市,北投區,44.2556,45,15.18,29.98,13.48,5.81
11004,63000120042,臺北市北投區,湖田里,377,912,495,417,臺北市,北投區,47.9616,50,15.35,28.73,14.69,6.58
11004,68000010001,桃園市桃園區,文化里,649,1174,524,650,桃園市,桃園區,42.6687,43,16.61,31.52,11.75,4.68
11004,68000010002,桃園市桃園區,文明里,642,1618,758,860,桃園市,桃園區,44.3041,44,15.82,30.59,15.2,6.12
11004,68000010003,桃園市桃園區,武陵里,957,1860,891,969,桃園市,桃園區,45.0554,46,15.91,30.75,12.85,5.27
11004,68000010004,桃園市桃園區,大林里,3257,9095,4444,4651,桃園市,桃園區,35.4538,37,14.52,34.92,5.16,1.23
11004,68000010005,桃園市桃園區,忠義里,1661,4316,2069,2247,桃園市,桃園區,39.3591,40,18.74,33.34,6.09,1.67
11004,68000010006,桃園市桃園區,會稽里,4658,11824,5666,6158,桃園市,桃園區,38.9264,40,17.52,34.13,6.16,1.84
11004,68000010007,桃園市桃園區,長美里,530,1158,586,572,桃園市,桃園區,46.1235,47,13.47,27.37,16.41,6.04
11004,68000010008,桃園市桃園區,民生里,880,1858,893,965,桃園市,桃園區,43.8493,43,15.82,32.45,12.38,4.41
11004,68000010009,桃園市桃園區,永興里,966,2122,1050,1072,桃園市,桃園區,44.3864,45,15.83,30.82,15.17,6.36
11004,68000010010,桃園市桃園區,汴洲里,3299,7555,3693,3862,桃園市,桃園區,38.4962,38,17.59,37.76,7.6,2.53
